gameid,homeTeam,homeId,awayTeam,awayId,preShotsHome,preHitsHome,prePenaltiesHome,preShotsAway,preHitsAway,prePenaltiesAway,preShotsTotal,preHitsTotal,prePenaltiesTotal,fightTime,player1Id,player1Name,player2Id,player2Name,postShotsHome,postHitsHome,postPenaltiesHome,postShotsAway,postHitsAway,postPenaltiesAway,postShotsTotal,postHitsTotal,postPenaltiesTotal
2016020035,Detroit Red Wings,17,Ottawa Senators,9,22.16,19.83,5.83,31.49,23.32,5.83,53.64,43.15,11.66,51:27,8467493.0,Chris Neil,8471716.0,Justin Abdelkader,7.02,21.05,14.04,28.07,7.02,14.04,35.09,28.07,28.07
2016020037,New Jersey Devils,1,Anaheim Ducks,24,0.0,138.46,0.0,0.0,0.0,0.0,0.0,138.46,0.0,00:30,8469759.0,Vernon Fiddler,8470616.0,Ryan Kesler,26.22,15.13,5.04,23.19,19.16,8.07,49.41,34.29,13.11
2016020039,Washington Capitals,15,Colorado Avalanche,21,45.96,21.06,3.83,17.23,26.81,5.74,63.19,47.87,9.57,31:20,8476880.0,Tom Wilson,8462042.0,Jarome Iginla,27.21,12.56,4.19,18.84,25.12,10.47,46.05,37.67,14.65
2016020055,Tampa Bay Lightning,14,Colorado Avalanche,21,0.0,28.12,0.0,56.25,56.25,0.0,56.25,84.38,0.0,02:22,8470619.0,Brian Boyle,8471657.0,Cody McLeod,28.11,29.15,2.08,10.41,31.23,4.16,38.52,60.38,6.25
2016020058,Dallas Stars,25,Los Angeles Kings,26,21.55,15.67,11.75,29.38,23.5,3.92,50.92,39.17,15.67,30:39,8475188.0,Brayden McNabb,8476467.0,Jamie Oleksiak,11.73,3.91,5.87,39.11,17.6,5.87,50.84,21.51,11.73
2016020064,Detroit Red Wings,17,Nashville Predators,18,46.96,18.5,2.85,32.73,27.04,5.69,79.68,45.53,8.54,42:31,8474134.0,Yannick Weber,8477946.0,Dylan Larkin,17.16,17.16,13.73,24.02,17.16,13.73,41.18,34.32,27.45
2016020068,Florida Panthers,13,Colorado Avalanche,21,34.42,14.6,3.13,26.08,20.86,5.22,60.5,35.47,8.35,57:38,8474605.0,Patrick Wiercioch,8475597.0,Shane Harper,0.0,50.7,25.35,25.35,25.35,25.35,25.35,76.06,50.7
2016020074,Dallas Stars,25,Columbus Blue Jackets,29,38.26,13.31,1.66,19.96,21.63,4.99,58.23,34.94,6.65,36:23,8471273.0,Brandon Dubinsky,8473994.0,Jamie Benn,22.87,7.62,7.62,27.95,15.24,5.08,50.81,22.87,12.7
2016020076,Los Angeles Kings,26,Vancouver Canucks,23,35.64,59.41,0.0,11.88,59.41,0.0,47.52,118.81,0.0,05:06,8475160.0,Kyle Clifford,8473432.0,Derek Dorsett,21.63,20.83,4.81,18.42,12.02,3.2,40.05,32.84,8.01
2016020083,Boston Bruins,6,Minnesota Wild,30,58.06,58.06,0.0,0.0,29.03,0.0,58.06,87.1,0.0,02:04,8477213.0,Tim Schaller,8474610.0,Zac Dalpe,25.89,24.86,5.18,29.0,15.54,5.18,54.89,40.39,10.36
2016020093,San Jose Sharks,28,Anaheim Ducks,24,45.24,0.0,0.0,6.46,58.17,12.93,51.71,58.17,12.93,09:25,8470886.0,Clayton Stoner,8474230.0,Micheal Haley,31.16,12.7,5.77,20.78,31.16,3.46,51.94,43.86,9.23
2016020099,Philadelphia Flyers,4,Arizona Coyotes,53,28.38,24.51,2.58,20.64,25.8,7.74,49.01,50.3,10.32,46:31,8475170.0,Brayden Schenn,8479345.0,Jakob Chychrun,26.7,26.7,4.45,17.8,0.0,17.8,44.5,26.7,22.25
2016020102,Montréal Canadiens,8,Tampa Bay Lightning,14,26.18,23.56,0.0,15.71,18.33,2.62,41.89,41.89,2.62,22:56,8476470.0,Nathan Beaulieu,8470619.0,Brian Boyle,21.04,24.28,4.86,38.85,17.81,4.86,59.89,42.09,9.71
2016020105,Los Angeles Kings,26,Nashville Predators,18,81.82,81.82,0.0,0.0,122.73,0.0,81.82,204.55,0.0,01:30,8475762.0,Derek Forbort,8475766.0,Austin Watson,38.09,29.52,3.81,22.85,28.56,4.76,60.94,58.08,8.57
2016020111,Vancouver Canucks,23,Edmonton Oilers,22,30.05,30.05,0.0,36.06,30.05,0.0,66.11,60.1,0.0,10:02,8475178.0,Zack Kassian,8475790.0,Erik Gudbranson,25.22,19.21,2.4,22.82,25.22,1.2,48.03,44.43,3.6
2016020112,Anaheim Ducks,24,Columbus Blue Jackets,29,34.29,68.57,0.0,34.29,68.57,0.0,68.57,137.14,0.0,01:50,8476981.0,Josh Anderson,8476312.0,Josh Manson,35.07,18.57,7.22,33.01,16.5,5.16,68.08,35.07,12.38
2016020116,New Jersey Devils,1,Tampa Bay Lightning,14,17.43,26.15,2.91,34.87,23.24,2.91,52.3,49.39,5.81,20:39,8476975.0,Cedric Paquette,8478566.0,Sergey Kalinin,21.35,19.82,6.1,30.5,24.4,0.0,51.84,44.22,6.1
2016020129,Edmonton Oilers,22,Ottawa Senators,9,23.87,27.85,0.0,11.93,23.87,7.96,35.8,51.71,7.96,15:05,8475178.0,Zack Kassian,8474697.0,Mark Borowiecki,41.41,26.72,2.67,22.71,20.04,4.01,64.12,46.75,6.68
2016020133,Columbus Blue Jackets,29,Dallas Stars,25,0.0,8.39,0.0,67.13,0.0,0.0,67.13,8.39,0.0,07:09,8473422.0,Nick Foligno,8474849.0,Antoine Roussel,27.98,14.55,4.48,31.33,14.55,3.36,59.31,29.1,7.83
2016020131,New York Islanders,2,Tampa Bay Lightning,14,0.0,56.25,0.0,0.0,0.0,0.0,0.0,56.25,0.0,01:42,8475177.0,Calvin de Haan,8471339.0,Ryan Callahan,26.76,25.73,9.26,30.87,13.38,9.26,57.63,39.11,18.52
2016020131,New York Islanders,2,Tampa Bay Lightning,14,11.41,22.83,9.13,34.24,6.85,6.85,45.66,29.68,15.98,26:25,8470619.0,Brian Boyle,8474612.0,Travis Hamonic,37.52,28.59,10.72,26.8,17.87,8.93,64.32,46.45,19.65
2016020135,Ottawa Senators,9,Carolina Hurricanes,12,13.28,53.14,0.0,39.85,0.0,0.0,53.14,53.14,0.0,04:32,8476477.0,Matt Puempel,8476858.0,Phillip Di Giuseppe,29.68,23.54,5.12,29.68,14.33,5.12,59.37,37.87,10.24
2016020136,Florida Panthers,13,Boston Bruins,6,31.27,13.9,5.21,20.85,13.9,8.69,52.12,27.8,13.9,34:32,8468001.0,Derek MacKenzie,8474625.0,Jimmy Hayes,35.34,14.14,7.07,28.27,18.85,11.78,63.61,32.98,18.85
2016020136,Florida Panthers,13,Boston Bruins,6,29.73,14.86,5.31,25.48,15.92,8.49,55.2,30.79,13.8,56:40,8471717.0,Adam McQuaid,8475597.0,Shane Harper,90.0,0.0,36.0,0.0,18.0,18.0,90.0,18.0,54.0
2016020140,Colorado Avalanche,21,Nashville Predators,18,32.1,23.35,5.84,37.94,20.43,2.92,70.04,43.78,8.76,41:08,8476455.0,Gabriel Landeskog,8475766.0,Austin Watson,19.08,22.26,3.18,15.9,6.36,9.54,34.98,28.62,12.72
2016020141,Arizona Coyotes,53,San Jose Sharks,28,0.0,26.67,0.0,53.33,0.0,0.0,53.33,26.67,0.0,02:32,8473466.0,Ryan White,8474230.0,Micheal Haley,28.19,16.71,2.09,38.63,13.57,3.13,66.82,30.28,5.22
2016020142,Los Angeles Kings,26,Anaheim Ducks,24,47.68,47.68,0.0,23.84,119.21,0.0,71.52,166.89,0.0,02:33,8475160.0,Kyle Clifford,8471766.0,Jared Boll,29.24,31.33,10.44,16.71,33.42,10.44,45.95,64.75,20.89
2016020142,Los Angeles Kings,26,Anaheim Ducks,24,22.91,42.55,6.55,16.36,78.55,3.27,39.27,121.09,9.82,18:24,8475160.0,Kyle Clifford,8469598.0,Kevin Bieksa,33.17,27.4,11.54,17.31,18.75,12.98,50.48,46.15,24.52
2016020142,Los Angeles Kings,26,Anaheim Ducks,24,26.32,35.89,8.37,15.55,43.07,5.98,41.87,78.96,14.36,50:09,8475325.0,Jordan Nolan,8470886.0,Clayton Stoner,48.73,12.18,18.27,24.37,6.09,30.46,73.1,18.27,48.73
2016020142,Los Angeles Kings,26,Anaheim Ducks,24,26.32,35.89,9.57,15.55,43.07,7.18,41.87,78.96,16.75,50:09,8476390.0,Joseph Cramarossa,8475762.0,Derek Forbort,48.73,12.18,18.27,24.37,6.09,18.27,73.1,18.27,36.55
2016020144,Philadelphia Flyers,4,Detroit Red Wings,17,32.75,26.61,2.05,20.47,16.37,2.05,53.21,42.98,4.09,29:22,8475430.0,Brandon Manning,8468505.0,Steve Ott,37.13,16.71,1.86,22.28,14.85,3.71,59.41,31.56,5.57
2016020145,Anaheim Ducks,24,Pittsburgh Penguins,5,28.9,39.22,2.06,37.16,26.83,2.06,66.06,66.06,4.13,29:39,8473542.0,Tom Sestito,8471766.0,Jared Boll,35.58,13.84,9.88,21.75,11.86,5.93,57.33,25.7,15.82
2016020150,Ottawa Senators,9,Vancouver Canucks,23,22.15,22.15,0.0,55.38,44.31,0.0,77.54,66.46,0.0,05:32,8474697.0,Mark Borowiecki,8473432.0,Derek Dorsett,23.13,26.44,6.61,24.24,25.34,8.81,47.37,51.77,15.42
2016020150,Ottawa Senators,9,Vancouver Canucks,23,21.82,10.91,10.91,27.27,32.73,16.36,49.09,43.64,27.27,11:00,8474250.0,Zack Smith,8477997.0,Nikita Tryamkin,23.27,29.39,4.9,26.94,25.71,6.12,50.2,55.1,11.02
2016020154,Dallas Stars,25,St. Louis Blues,19,22.26,28.94,0.0,24.49,15.58,2.23,46.75,44.53,2.23,27:11,8474849.0,Antoine Roussel,8474031.0,Kevin Shattenkirk,20.11,27.43,14.63,31.08,5.49,14.63,51.19,32.91,29.25
2016020154,Dallas Stars,25,St. Louis Blues,19,20.85,24.32,6.95,26.06,13.9,6.95,46.91,38.22,13.9,34:32,8476441.0,Joel Edmundson,8475310.0,Curtis McKenzie,21.2,32.98,11.78,30.63,4.71,9.42,51.83,37.7,21.2
2016020160,Anaheim Ducks,24,Arizona Coyotes,53,61.34,42.17,0.0,7.67,38.34,3.83,69.01,80.51,3.83,15:44,8477503.0,Max Domi,8470616.0,Ryan Kesler,16.27,17.62,4.07,25.75,18.98,2.71,42.02,36.6,6.78
2016020163,Toronto Maple Leafs,10,Vancouver Canucks,23,41.11,39.83,5.14,26.98,29.55,5.14,68.09,69.38,10.28,46:42,8475172.0,Nazem Kadri,8471498.0,Jannik Hansen,18.05,4.51,40.6,22.56,4.51,63.16,40.6,9.02,103.76
2016020163,Toronto Maple Leafs,10,Vancouver Canucks,23,39.68,36.18,7.0,25.67,26.84,8.17,65.35,63.01,15.17,51:27,8473463.0,Leo Komarov,8473432.0,Derek Dorsett,14.04,7.02,49.12,28.07,7.02,77.19,42.11,14.04,126.32
2016020163,Toronto Maple Leafs,10,Vancouver Canucks,23,39.56,36.07,8.14,25.6,26.76,12.8,65.16,62.83,20.94,51:34,8470358.0,Alexandre Burrows,8476853.0,Morgan Rielly,14.23,7.11,49.8,28.46,7.11,42.69,42.69,14.23,92.49
2016020163,Toronto Maple Leafs,10,Vancouver Canucks,23,39.48,35.09,8.77,25.22,26.32,14.26,64.7,61.41,23.03,54:52,8479442.0,Troy Stecher,8474709.0,Matt Martin,0.0,0.0,70.13,35.06,0.0,46.75,35.06,0.0,116.88
2016020169,St. Louis Blues,19,Columbus Blue Jackets,29,32.43,28.38,4.05,12.16,28.38,2.03,44.59,56.76,6.08,29:45,8471817.0,Ryan Reaves,8473422.0,Nick Foligno,20.85,20.85,3.47,24.32,20.85,8.69,45.17,41.7,12.16
2016020173,San Jose Sharks,28,Pittsburgh Penguins,5,31.09,34.2,2.07,19.69,12.44,5.18,50.78,46.63,7.25,57:55,8474230.0,Micheal Haley,8474013.0,Ian Cole,57.6,0.0,0.0,28.8,0.0,57.6,86.4,0.0,57.6
2016020175,St. Louis Blues,19,Colorado Avalanche,21,23.28,28.83,6.65,23.28,27.72,4.43,46.57,56.54,11.09,54:07,8470257.0,Alexander Steen,8478561.0,Andreas Martinsen,20.4,10.2,20.4,10.2,20.4,30.59,30.59,30.59,50.99
2016020175,St. Louis Blues,19,Colorado Avalanche,21,23.62,27.72,8.21,22.59,27.72,5.13,46.21,55.45,13.35,58:33,8470803.0,Kyle Brodziak,8471504.0,Rene Bourque,0.0,0.0,0.0,0.0,0.0,82.76,0.0,0.0,82.76
2016020179,Anaheim Ducks,24,Calgary Flames,20,53.2,17.73,8.87,35.47,17.73,0.0,88.67,35.47,8.87,06:48,8468674.0,Deryk Engelland,8471766.0,Jared Boll,12.41,23.68,6.77,23.68,25.94,7.89,36.09,49.62,14.66
2016020179,Anaheim Ducks,24,Calgary Flames,20,23.02,29.3,8.37,37.67,20.93,6.28,60.7,50.23,14.65,28:45,8479314.0,Matthew Tkachuk,8476390.0,Joseph Cramarossa,11.52,17.28,5.76,13.44,28.8,7.68,24.96,46.08,13.44
2016020180,Boston Bruins,6,Buffalo Sabres,7,35.63,23.34,3.69,29.49,23.34,8.6,65.12,46.69,12.29,48:50,8473492.0,Matt Beleskey,8474683.0,Derek Grant,48.36,5.37,0.0,42.99,32.24,5.37,91.34,37.61,5.37
2016020185,Philadelphia Flyers,4,Detroit Red Wings,17,18.73,25.75,4.68,32.77,18.73,2.34,51.5,44.47,7.02,25:39,8470318.0,Jonathan Ericsson,8474190.0,Wayne Simmonds,19.87,20.98,2.21,23.18,20.98,1.1,43.05,41.95,3.31
2016020190,Nashville Predators,18,Ottawa Senators,9,39.4,19.7,0.0,44.32,19.7,0.0,83.72,39.4,0.0,12:13,8467493.0,Chris Neil,8471760.0,Cody Bass,23.86,13.81,5.02,30.14,15.07,5.02,53.99,28.88,10.05
2016020191,Winnipeg Jets,52,Dallas Stars,25,22.15,55.38,0.0,66.46,55.38,0.0,88.62,110.77,0.0,05:41,8476392.0,Adam Lowry,8476439.0,Brett Ritchie,23.2,19.88,11.05,24.3,14.36,13.26,47.5,34.24,24.3
2016020191,Winnipeg Jets,52,Dallas Stars,25,24.05,21.22,7.07,28.29,19.8,11.32,52.34,41.02,18.39,42:25,8476889.0,Radek Faksa,8474574.0,Tyler Myers,20.47,27.3,20.47,27.3,13.65,10.24,47.77,40.95,30.71
2016020191,Winnipeg Jets,52,Dallas Stars,25,22.28,23.3,8.1,28.36,18.23,9.12,50.65,41.53,17.22,59:14,8470834.0,Dustin Byfuglien,8474849.0,Antoine Roussel,78.26,0.0,156.52,0.0,0.0,234.78,78.26,0.0,391.3
2016020191,Winnipeg Jets,52,Dallas Stars,25,22.28,23.3,11.14,28.36,18.23,9.12,50.65,41.53,20.26,59:14,8474849.0,Antoine Roussel,8470834.0,Dustin Byfuglien,78.26,0.0,0.0,0.0,0.0,156.52,78.26,0.0,156.52
2016020192,Colorado Avalanche,21,Arizona Coyotes,53,41.38,0.0,0.0,41.38,0.0,0.0,82.76,0.0,0.0,01:29,8471657.0,Cody McLeod,8473466.0,Ryan White,24.61,12.3,4.1,20.51,21.53,2.05,45.12,33.84,6.15
2016020195,St. Louis Blues,19,Chicago Blackhawks,16,29.94,23.28,4.43,26.61,8.87,4.43,56.54,32.15,8.87,54:07,8470105.0,Scottie Upshall,8478550.0,Artemi Panarin,0.0,9.52,19.05,38.1,0.0,9.52,38.1,9.52,28.57
2016020198,Carolina Hurricanes,12,Anaheim Ducks,24,30.27,30.27,3.19,28.67,25.49,1.59,58.94,55.75,4.78,37:43,8476312.0,Josh Manson,8473537.0,Viktor Stalberg,24.23,16.16,5.39,13.46,37.7,2.69,37.7,53.85,8.08
2016020204,Calgary Flames,20,Dallas Stars,25,29.17,29.17,2.92,23.34,23.34,5.83,52.51,52.51,8.75,20:38,8474849.0,Antoine Roussel,8475907.0,Micheal Ferland,28.96,12.19,6.1,15.24,18.29,1.52,44.2,30.48,7.62
2016020205,Arizona Coyotes,53,Winnipeg Jets,52,19.8,45.54,3.96,13.86,23.76,0.0,33.66,69.31,3.96,30:22,8469501.0,Chris Thorburn,8474568.0,Luke Schenn,26.32,24.3,2.02,34.42,18.22,2.02,60.74,42.52,4.05
2016020210,Colorado Avalanche,21,Winnipeg Jets,52,67.92,0.0,0.0,13.58,13.58,0.0,81.51,13.58,0.0,04:31,8471657.0,Cody McLeod,8469501.0,Chris Thorburn,22.16,17.94,6.33,15.83,16.88,6.33,37.98,34.82,12.66
2016020211,Edmonton Oilers,22,Dallas Stars,25,42.86,28.57,0.0,100.0,28.57,0.0,142.86,57.14,0.0,04:17,8477498.0,Darnell Nurse,8475310.0,Curtis McKenzie,39.84,30.15,4.31,21.54,20.46,4.31,61.38,50.61,8.62
2016020220,Nashville Predators,18,Anaheim Ducks,24,20.87,12.52,4.17,39.65,29.22,4.17,60.52,41.74,8.35,28:56,8471766.0,Jared Boll,8471760.0,Cody Bass,23.18,13.52,9.66,15.45,25.11,5.79,38.63,38.63,15.45
2016020220,Nashville Predators,18,Anaheim Ducks,24,21.37,15.27,7.63,30.53,25.95,4.58,51.91,41.22,12.21,39:23,8476312.0,Josh Manson,8471760.0,Cody Bass,23.28,8.73,5.82,20.37,29.1,5.82,43.65,37.83,11.64
2016020221,Arizona Coyotes,53,Boston Bruins,6,26.54,29.06,0.0,30.33,11.37,2.53,56.86,40.44,2.53,47:32,8470755.0,Brad Richardson,8478443.0,Brandon Carlo,48.13,14.44,0.0,14.44,9.63,9.63,62.57,24.06,9.63
2016020223,Winnipeg Jets,52,Los Angeles Kings,26,30.92,34.18,1.63,16.27,29.29,3.25,47.2,63.47,4.88,36:54,8469501.0,Chris Thorburn,8475160.0,Kyle Clifford,12.53,5.57,5.57,25.06,5.57,2.78,37.59,11.14,8.35
2016020229,New York Islanders,2,Tampa Bay Lightning,14,23.48,30.53,4.7,32.88,18.79,2.35,56.36,49.32,7.05,25:34,8476806.0,J.T. Brown,8476429.0,Scott Mayfield,41.82,24.39,6.97,22.65,12.2,5.23,64.47,36.59,12.2
2016020233,Toronto Maple Leafs,10,Nashville Predators,18,32.12,40.15,0.0,26.77,37.47,0.0,58.88,77.62,0.0,22:25,8467370.0,Mike Fisher,8471392.0,Roman Polak,22.35,7.98,3.19,35.12,30.33,3.19,57.47,38.31,6.39
2016020235,Detroit Red Wings,17,Tampa Bay Lightning,14,25.02,23.24,3.57,23.24,10.72,3.57,48.26,33.96,7.15,33:34,8470619.0,Brian Boyle,8468505.0,Steve Ott,24.97,22.7,6.81,11.35,18.16,9.08,36.32,40.86,15.89
2016020236,St. Louis Blues,19,Buffalo Sabres,7,32.47,41.75,6.96,30.15,39.43,2.32,62.63,81.19,9.28,25:52,8470324.0,Josh Gorges,8477952.0,Robby Fabbri,22.85,24.61,3.52,17.58,33.4,0.0,40.43,58.01,3.52
2016020237,Minnesota Wild,30,Calgary Flames,20,23.38,11.69,3.9,23.38,23.38,0.0,46.75,35.06,3.9,15:28,8473485.0,Chris Stewart,8468674.0,Deryk Engelland,28.29,10.78,8.08,26.95,12.13,6.74,55.24,22.9,14.82
2016020242,Anaheim Ducks,24,Edmonton Oilers,22,26.72,31.17,6.68,37.85,35.62,6.68,64.56,66.79,13.36,27:01,8476312.0,Josh Manson,8475178.0,Zack Kassian,20.01,25.47,3.64,30.92,23.65,3.64,50.93,49.12,7.28
2016020254,Los Angeles Kings,26,Edmonton Oilers,22,21.34,21.34,1.78,24.9,30.24,1.78,46.25,51.58,3.56,33:47,8475325.0,Jordan Nolan,8474034.0,Patrick Maroon,20.6,38.91,0.0,32.04,38.91,4.58,52.64,77.81,4.58
2016020260,Philadelphia Flyers,4,Tampa Bay Lightning,14,33.9,38.42,2.26,15.82,29.38,6.78,49.72,67.8,9.04,26:37,8475462.0,Radko Gudas,8476806.0,J.T. Brown,30.55,23.36,3.59,14.38,25.16,7.19,44.93,48.53,10.78
2016020269,Arizona Coyotes,53,San Jose Sharks,28,0.0,31.3,0.0,93.91,0.0,0.0,93.91,31.3,0.0,01:57,8473466.0,Ryan White,8474230.0,Micheal Haley,23.26,31.36,3.03,40.46,15.17,5.06,63.73,46.53,8.09
2016020275,Anaheim Ducks,24,Los Angeles Kings,26,13.69,41.06,0.0,31.94,41.06,9.13,45.63,82.13,9.13,13:10,8475325.0,Jordan Nolan,8471766.0,Jared Boll,32.03,24.34,5.12,24.34,23.06,6.41,56.37,47.4,11.53
2016020280,Dallas Stars,25,Minnesota Wild,30,50.99,71.39,0.0,10.2,0.0,0.0,61.19,71.39,0.0,06:34,8473485.0,Chris Stewart,8476467.0,Jamie Oleksiak,26.27,16.42,4.38,28.46,9.85,2.19,54.73,26.27,6.57
2016020285,Montréal Canadiens,8,Ottawa Senators,9,21.38,21.38,8.55,17.1,34.2,12.83,38.48,55.58,21.38,14:02,8467493.0,Chris Neil,8476381.0,Andrew Shaw,40.46,27.41,6.53,19.58,32.63,9.14,60.04,60.04,15.66
2016020302,Philadelphia Flyers,4,New York Rangers,3,33.46,46.84,6.69,13.38,46.84,6.69,46.84,93.68,13.38,08:58,8475204.0,Brandon Pirri,8478439.0,Travis Konecny,41.15,27.04,4.7,21.16,35.27,1.18,62.31,62.31,5.88
2016020302,Philadelphia Flyers,4,New York Rangers,3,33.14,54.23,12.05,15.06,51.21,6.03,48.2,105.44,18.08,19:58,8475184.0,Chris Kreider,8475430.0,Brandon Manning,43.46,17.99,1.5,22.48,29.98,0.0,65.95,47.96,1.5
2016020308,Boston Bruins,6,Calgary Flames,20,36.35,25.07,3.76,25.07,23.82,6.27,61.42,48.89,10.03,47:56,8474625.0,Jimmy Hayes,8477903.0,Garnet Hathaway,29.83,14.92,4.97,34.81,19.89,14.92,64.64,34.81,19.89
2016020311,Dallas Stars,25,Vancouver Canucks,23,19.78,26.37,0.0,32.97,32.97,0.0,52.75,59.34,0.0,09:12,8474579.0,Luca Sbisa,8474849.0,Antoine Roussel,27.17,21.26,3.54,29.53,15.35,1.18,56.69,36.61,4.72
2016020313,Toronto Maple Leafs,10,Washington Capitals,15,38.81,20.7,3.88,28.46,28.46,6.47,67.27,49.16,10.35,46:30,8474709.0,Matt Martin,8476880.0,Tom Wilson,13.33,31.11,4.44,48.89,17.78,4.44,62.22,48.89,8.89
2016020319,Colorado Avalanche,21,Vancouver Canucks,23,21.27,15.95,1.77,23.04,14.18,5.32,44.31,30.13,7.09,34:09,8471657.0,Cody McLeod,8476425.0,Joseph LaBate,30.1,6.54,2.62,22.25,9.16,2.62,52.34,15.7,5.23
2016020322,Boston Bruins,6,Tampa Bay Lightning,14,18.2,36.39,6.07,21.23,21.23,3.03,39.43,57.62,9.1,19:47,8476453.0,Nikita Kucherov,8476792.0,Torey Krug,29.84,14.92,2.98,34.31,17.9,1.49,64.15,32.82,4.48
2016020333,Ottawa Senators,9,Buffalo Sabres,7,18.46,33.23,7.38,40.62,18.46,0.0,59.08,51.69,7.38,16:15,8475220.0,Marcus Foligno,8474697.0,Mark Borowiecki,35.66,26.06,5.49,16.46,19.2,5.49,52.11,45.26,10.97
2016020334,Detroit Red Wings,17,Dallas Stars,25,18.68,19.77,5.49,32.96,21.97,4.39,51.63,41.75,9.89,54:37,8474849.0,Antoine Roussel,8476443.0,Xavier Ouellet,0.0,11.15,22.29,44.58,11.15,11.15,44.58,22.29,33.44
2016020337,Colorado Avalanche,21,Nashville Predators,18,38.35,28.13,0.0,40.91,15.34,0.0,79.26,43.47,0.0,23:30,8471657.0,Cody McLeod,8475766.0,Austin Watson,36.16,27.95,3.29,19.73,16.44,3.29,55.89,44.38,6.58
2016020340,Anaheim Ducks,24,Montréal Canadiens,8,20.18,12.11,8.07,60.54,16.14,0.0,80.72,28.25,8.07,14:57,8470621.0,Corey Perry,8476381.0,Andrew Shaw,41.29,26.64,2.66,31.96,14.65,7.99,73.25,41.29,10.65
2016020352,Winnipeg Jets,52,Edmonton Oilers,22,9.94,4.97,9.94,34.81,34.81,4.97,44.75,39.78,14.92,12:30,8474034.0,Patrick Maroon,8469501.0,Chris Thorburn,25.26,12.63,5.05,25.26,17.68,5.05,50.53,30.32,10.11
2016020354,Colorado Avalanche,21,Columbus Blue Jackets,29,20.48,16.38,4.1,43.0,16.38,6.14,63.48,32.76,10.24,29:23,8473422.0,Nick Foligno,8478561.0,Andreas Martinsen,15.68,23.52,7.84,25.48,15.68,1.96,41.15,39.19,9.8
2016020367,Vancouver Canucks,23,Toronto Maple Leafs,10,20.98,39.33,2.62,26.22,23.6,0.0,47.2,62.93,2.62,22:53,8475790.0,Erik Gudbranson,8474709.0,Matt Martin,15.76,10.5,3.15,31.51,15.76,3.15,47.27,26.26,6.3
2016020370,Edmonton Oilers,22,Anaheim Ducks,24,22.4,26.47,2.04,26.47,30.54,2.04,48.87,57.01,4.07,29:33,8473473.0,Milan Lucic,8471766.0,Jared Boll,32.03,23.13,1.78,32.03,21.35,3.56,64.06,44.49,5.34
2016020372,New York Islanders,2,Detroit Red Wings,17,6.61,6.61,0.0,13.21,13.21,6.61,19.82,19.82,6.61,09:05,8468505.0,Steve Ott,8474612.0,Travis Hamonic,35.8,21.94,3.46,32.34,15.01,1.15,68.14,36.96,4.62
